bar_start_utc,bar_start_kst,open,high,low,close,volume,ma20,ma50,ma200,rsi14,atr14,vol_index
2026-05-19 00:00,2026-05-19 09:00,274000.0,277000.0,271000.0,272000.0,6761417,284387.5,278410.0,225993.5,42.7,8160.17,
2026-05-19 01:00,2026-05-19 10:00,272000.0,274000.0,268500.0,268500.0,4638859,283575.0,278415.0,226440.5,40.2,7970.15,
2026-05-19 02:00,2026-05-19 11:00,269000.0,272500.0,266000.0,271750.0,4035762,282187.5,278580.0,226935.75,43.5,7865.14,
2026-05-19 03:00,2026-05-19 12:00,272000.0,278500.0,269500.0,276500.0,3124044,281387.5,278765.0,227447.75,48.1,7946.2,
2026-05-19 04:00,2026-05-19 13:00,276500.0,276500.0,271000.0,274750.0,2520325,280675.0,278945.0,227952.0,46.6,7771.48,
2026-05-19 05:00,2026-05-19 14:00,274500.0,281500.0,273000.0,279750.0,4364880,280162.5,279220.0,228472.75,51.2,7823.51,
2026-05-20 00:00,2026-05-20 09:00,278000.0,281000.0,271500.0,274500.0,7555470,279262.5,279390.0,228965.75,46.6,7943.26,
2026-05-20 01:00,2026-05-20 10:00,274000.0,279000.0,272500.0,279000.0,3607878,278512.5,279540.0,229482.25,50.7,7840.17,
2026-05-20 02:00,2026-05-20 11:00,279000.0,282500.0,263500.0,268000.0,9026568,277275.0,279580.0,229968.75,42.2,8637.3,
2026-05-20 03:00,2026-05-20 12:00,268000.0,270000.0,265000.0,269000.0,3187676,276500.0,279695.0,230446.75,43.2,8377.5,
2026-05-20 04:00,2026-05-20 13:00,268500.0,275000.0,268500.0,269500.0,3587720,275887.5,279805.0,230937.25,43.6,8243.39,
2026-05-20 05:00,2026-05-20 14:00,270000.0,274500.0,269000.0,273500.0,3189160,275550.0,279960.0,231459.75,47.5,8047.43,
2026-05-21 00:00,2026-05-21 09:00,291000.0,295000.0,287000.0,292000.0,9690227,276437.5,280480.0,232077.25,60.9,9008.33,
2026-05-21 01:00,2026-05-21 10:00,292000.0,297000.0,291000.0,292000.0,5787428,277637.5,280950.0,232692.75,60.9,8793.45,
2026-05-21 02:00,2026-05-21 11:00,292000.0,293500.0,291500.0,292500.0,3368227,278337.5,281130.0,233253.75,61.3,8308.2,
2026-05-21 03:00,2026-05-21 12:00,292500.0,298000.0,292500.0,297000.0,4113991,279087.5,281315.0,233827.25,64.0,8107.62,
2026-05-21 04:00,2026-05-21 13:00,296500.0,298000.0,295000.0,297000.0,3221617,279787.5,281565.0,234391.25,64.0,7742.79,
2026-05-21 05:00,2026-05-21 14:00,297000.0,299000.0,297000.0,298750.0,5091944,280550.0,281820.0,234961.0,65.2,7332.59,
2026-05-22 00:00,2026-05-22 09:00,300000.0,300500.0,292000.0,293000.0,6320614,281100.0,281935.0,235485.5,58.7,7415.97,
2026-05-22 01:00,2026-05-22 10:00,293500.0,296000.0,292000.0,294500.0,2294107,281675.0,282140.0,236011.75,59.8,7171.98,
2026-05-22 02:00,2026-05-22 11:00,294500.0,295000.0,293000.0,294000.0,1313466,282775.0,282290.0,236523.25,59.2,6802.55,
2026-05-22 03:00,2026-05-22 12:00,293500.0,294500.0,292000.0,292500.0,1403323,283975.0,282690.0,237078.25,57.4,6495.22,
2026-05-22 04:00,2026-05-22 13:00,292500.0,294500.0,292500.0,293000.0,1606382,285037.5,282900.0,237645.25,57.9,6174.14,
2026-05-22 05:00,2026-05-22 14:00,293500.0,295000.0,292500.0,292750.0,2492081,285850.0,283225.0,238218.0,57.5,5911.7,
2026-05-26 00:00,2026-05-26 09:00,298000.0,301500.0,297500.0,301250.0,0,287175.0,283795.0,238828.75,64.9,6114.43,
2026-05-26 01:00,2026-05-26 10:00,301250.0,302000.0,299000.0,300500.0,3705374,288212.5,284245.0,239454.25,63.9,5891.97,
2026-05-26 02:00,2026-05-26 11:00,300500.0,301000.0,299500.0,299750.0,1426234,289475.0,284860.0,240019.0,62.8,5578.26,
2026-05-26 03:00,2026-05-26 12:00,299750.0,301500.0,299500.0,300750.0,1888400,290562.5,285300.0,240603.75,63.7,5322.67,
2026-05-26 04:00,2026-05-26 13:00,301000.0,301500.0,300000.0,300250.0,1912141,292175.0,285745.0,241184.5,62.9,5049.62,
2026-05-26 05:00,2026-05-26 14:00,300250.0,301000.0,299000.0,300500.0,2751619,293750.0,286125.0,241758.5,63.1,4831.79,
2026-05-27 00:00,2026-05-27 09:00,321500.0,323000.0,313000.0,318500.0,10655530,296200.0,286860.0,242422.0,75.9,6093.81,
2026-05-27 01:00,2026-05-27 10:00,318500.0,320500.0,315000.0,319250.0,3691340,298487.5,287550.0,243084.75,76.3,6051.39,
2026-05-27 02:00,2026-05-27 11:00,319000.0,321500.0,317000.0,320500.0,3397606,299912.5,287970.0,243726.25,76.9,5940.58,
2026-05-27 03:00,2026-05-27 12:00,320500.0,321500.0,318000.0,318250.0,3082867,301225.0,288485.0,244360.5,73.1,5766.25,
2026-05-27 04:00,2026-05-27 13:00,318250.0,319500.0,314000.0,315000.0,3623703,302350.0,289005.0,244971.0,67.9,5747.23,
2026-05-27 05:00,2026-05-27 14:00,315250.0,316000.0,308500.0,309250.0,4795823,302962.5,289390.0,245558.75,59.8,5872.43,
2026-05-28 00:00,2026-05-28 09:00,305000.0,306500.0,299000.0,306000.0,6983253,303412.5,289660.0,246128.25,55.7,6185.12,
2026-05-28 01:00,2026-05-28 10:00,306000.0,306500.0,300500.0,303500.0,3284139,303650.0,289850.0,246684.75,52.8,6171.89,
2026-05-28 02:00,2026-05-28 11:00,303500.0,304000.0,299000.0,299500.0,2661407,303975.0,289985.0,247198.25,48.3,6088.19,
2026-05-28 03:00,2026-05-28 12:00,299500.0,300500.0,292500.0,294250.0,4230533,303962.5,290180.0,247701.5,43.2,6224.74,
2026-05-28 04:00,2026-05-28 13:00,294250.0,294250.0,287500.0,291000.0,5305145,303812.5,290365.0,248183.5,40.3,6262.26,
2026-05-28 05:00,2026-05-28 14:00,291000.0,299500.0,289500.0,298000.0,4204763,304087.5,290720.0,248706.0,48.3,6529.24,
2026-05-29 00:00,2026-05-29 09:00,309500.0,319000.0,308000.0,308500.0,9126087,304862.5,291405.0,249277.0,57.4,7562.87,
2026-05-29 01:00,2026-05-29 10:00,308500.0,314000.0,305500.0,313500.0,3297638,305900.0,292315.0,249865.0,61.0,7629.81,
2026-05-29 02:00,2026-05-29 11:00,314000.0,314500.0,309000.0,310250.0,2341497,306350.0,292950.0,250370.0,57.6,7477.68,
2026-05-29 03:00,2026-05-29 12:00,310500.0,313500.0,310000.0,312500.0,1823357,306950.0,293560.0,250883.75,59.3,7193.56,
2026-05-29 04:00,2026-05-29 13:00,312500.0,314500.0,312000.0,313750.0,2724597,307650.0,294175.0,251402.5,60.2,6858.3,
2026-05-29 05:00,2026-05-29 14:00,314000.0,318500.0,313500.0,317500.0,4370149,308487.5,294855.0,251935.0,63.0,6725.57,
2026-06-01 00:00,2026-06-01 09:00,319500.0,335500.0,319500.0,334500.0,0,310200.0,295905.0,252537.5,72.3,7530.88,
2026-06-01 01:00,2026-06-01 10:00,334750.0,349000.0,334500.0,346000.0,7934918,312475.0,297165.0,253216.25,76.6,8028.68,
2026-06-01 02:00,2026-06-01 11:00,346000.0,348500.0,343500.0,346750.0,4337141,313887.5,298660.0,253925.0,76.9,7812.34,
2026-06-01 03:00,2026-06-01 12:00,347000.0,349000.0,346000.0,347250.0,2699317,315287.5,300235.0,254638.75,77.1,7468.61,
2026-06-01 04:00,2026-06-01 13:00,347000.0,350000.0,346500.0,349500.0,2900988,316737.5,301790.0,255363.75,77.9,7185.13,
2026-06-01 05:00,2026-06-01 14:00,349500.0,351250.0,343500.0,351250.0,5004076,318387.5,303285.0,256105.0,78.5,7225.48,
2026-06-02 00:00,2026-06-02 09:00,360500.0,370000.0,342000.0,350000.0,18741727,320137.5,304790.0,256840.0,76.8,8709.38,
2026-06-02 01:00,2026-06-02 10:00,350000.0,361500.0,349500.0,350000.0,5277253,322175.0,306195.0,257570.0,76.8,8944.42,
2026-06-02 02:00,2026-06-02 11:00,350000.0,356000.0,347000.0,352500.0,4053931,324500.0,307755.0,258288.75,77.9,8948.39,
2026-06-02 03:00,2026-06-02 12:00,352500.0,353500.0,347500.0,351000.0,3120063,326875.0,309195.0,258998.75,75.6,8737.79,
2026-06-02 04:00,2026-06-02 13:00,350750.0,356500.0,349500.0,356500.0,3565585,329725.0,310965.0,259741.25,78.2,8613.66,
2026-06-02 05:00,2026-06-02 14:00,356250.0,366000.0,354500.0,361500.0,4358269,333087.5,312815.0,260510.0,80.2,8819.83,
2026-06-04 00:00,2026-06-04 09:00,349000.0,366000.0,348000.0,359500.0,0,336512.5,314615.0,261272.5,77.1,9475.56,
2026-06-04 01:00,2026-06-04 10:00,359500.0,362000.0,354500.0,354500.0,4558636,339337.5,316235.0,262012.5,69.7,9334.45,
2026-06-04 02:00,2026-06-04 11:00,354500.0,356000.0,350500.0,353750.0,3823506,341600.0,317470.0,262768.75,68.7,9060.56,
2026-06-04 03:00,2026-06-04 12:00,353750.0,360000.0,353500.0,358500.0,2642135,343850.0,318800.0,263551.25,71.6,8877.66,
2026-06-04 04:00,2026-06-04 13:00,358500.0,359000.0,356000.0,357750.0,2230981,346225.0,320105.0,264335.0,70.5,8457.83,
2026-06-04 05:00,2026-06-04 14:00,357500.0,359000.0,353500.0,355500.0,3445290,348375.0,321275.0,265110.0,67.1,8246.55,
2026-06-05 00:00,2026-06-05 09:00,333500.0,335000.0,325000.0,326500.0,10420498,349012.5,321865.0,265730.0,40.1,9836.09,
2026-06-05 01:00,2026-06-05 10:00,326500.0,338000.0,325500.0,337500.0,4585589,350012.5,322640.0,266412.5,48.6,10026.36,
2026-06-05 02:00,2026-06-05 11:00,337500.0,343000.0,335000.0,336500.0,3581752,350112.5,323510.0,267060.0,47.9,9881.62,
2026-06-05 03:00,2026-06-05 12:00,336500.0,338500.0,332500.0,334000.0,2179824,349512.5,324300.0,267687.5,46.2,9604.37,
2026-06-05 04:00,2026-06-05 13:00,334000.0,335500.0,330000.0,334500.0,2701860,348900.0,325110.0,268316.25,46.6,9311.2,
2026-06-05 05:00,2026-06-05 14:00,334500.0,336500.0,331000.0,331500.0,2903530,348112.5,325890.0,268930.0,44.4,9038.97,
2026-06-08 00:00,2026-06-08 09:00,293000.0,311500.0,292500.0,306000.0,0,345937.5,326150.0,269417.5,31.2,11179.04,
2026-06-08 01:00,2026-06-08 10:00,306000.0,308000.0,297500.0,307000.0,7127228,343725.0,326435.0,269917.5,32.0,11130.54,
2026-06-08 02:00,2026-06-08 11:00,307000.0,315500.0,306000.0,312000.0,5195055,341825.0,326650.0,270408.75,36.3,11014.07,
2026-06-08 03:00,2026-06-08 12:00,312000.0,314000.0,308500.0,310250.0,2567074,339837.5,326845.0,270886.25,35.5,10620.21,
2026-06-08 04:00,2026-06-08 13:00,310500.0,312000.0,302500.0,303000.0,2980400,337362.5,326910.0,271327.5,32.1,10540.19,
2026-06-08 05:00,2026-06-08 14:00,303000.0,306000.0,296500.0,297000.0,4806906,334662.5,326835.0,271740.0,29.7,10465.9,
2026-06-09 00:00,2026-06-09 09:00,310000.0,312000.0,303000.0,305500.0,6258173,332112.5,326940.0,272197.5,37.1,10789.76,
2026-06-09 01:00,2026-06-09 10:00,305500.0,307500.0,300000.0,307250.0,3820043,329400.0,327075.0,272673.75,38.5,10554.78,
2026-06-09 02:00,2026-06-09 11:00,307250.0,307500.0,303500.0,306750.0,2516263,326762.5,326840.0,273133.75,38.2,10086.58,
2026-06-09 03:00,2026-06-09 12:00,306750.0,313000.0,306000.0,313000.0,3355600,324687.5,326715.0,273616.25,43.5,9866.11,
2026-06-09 04:00,2026-06-09 13:00,313000.0,322500.0,312000.0,318250.0,5045556,322912.5,326670.0,274122.5,47.6,9911.39,
2026-06-09 05:00,2026-06-09 14:00,318250.0,324000.0,318000.0,320000.0,3363504,320987.5,326705.0,274640.0,48.9,9632.0,
2026-06-10 00:00,2026-06-10 09:00,311000.0,314500.0,305000.0,307000.0,6710039,318450.0,326545.0,275096.25,40.7,10015.43,
2026-06-10 01:00,2026-06-10 10:00,307000.0,310500.0,305500.0,306500.0,2675036,316000.0,326490.0,275543.75,40.4,9657.19,
2026-06-10 02:00,2026-06-10 11:00,307000.0,307500.0,303000.0,305000.0,2501075,314925.0,326470.0,275985.0,39.5,9288.81,
2026-06-10 03:00,2026-06-10 12:00,305000.0,308500.0,303000.0,303000.0,1954535,313200.0,326460.0,276411.25,38.3,9018.19,
2026-06-10 04:00,2026-06-10 13:00,303500.0,304000.0,296500.0,298750.0,4806392,311312.5,326445.0,276822.5,35.9,8909.74,
2026-06-10 05:00,2026-06-10 14:00,298500.0,301000.0,295250.0,298500.0,3925497,309537.5,326530.0,277237.5,35.7,8684.05,
2026-06-11 00:00,2026-06-11 09:00,290500.0,299500.0,287500.0,299000.0,7108738,307762.5,326690.0,277650.0,36.3,8920.9,
2026-06-11 01:00,2026-06-11 10:00,299000.0,306500.0,297000.0,300500.0,5064932,306212.5,326740.0,278070.0,38.0,8962.27,
2026-06-11 02:00,2026-06-11 11:00,300250.0,302000.0,294000.0,298000.0,2848804,305812.5,326530.0,278467.5,36.2,8893.53,
2026-06-11 03:00,2026-06-11 12:00,298000.0,300000.0,295000.0,299750.0,2258518,305450.0,326255.0,278882.5,38.4,8615.42,
2026-06-11 04:00,2026-06-11 13:00,299500.0,301500.0,297000.0,301000.0,2043073,304900.0,326070.0,279298.75,40.0,8321.46,
2026-06-11 05:00,2026-06-11 14:00,301000.0,301000.0,297000.0,299000.0,2097330,304337.5,325800.0,279703.75,38.3,8012.79,
2026-06-12 00:00,2026-06-12 09:00,326000.0,339000.0,325000.0,335000.0,10358167,305937.5,326225.0,280287.5,66.1,10297.59,
2026-06-12 01:00,2026-06-12 10:00,335500.0,337000.0,328000.0,332500.0,3957337,307712.5,326525.0,280856.25,64.0,10204.9,
2026-06-12 02:00,2026-06-12 11:00,332750.0,335000.0,331000.0,334750.0,2135867,309175.0,326530.0,281440.0,65.1,9761.7,
2026-06-12 03:00,2026-06-12 12:00,334750.0,337000.0,332500.0,335250.0,2282580,310575.0,326315.0,282031.25,65.3,9385.86,
2026-06-12 04:00,2026-06-12 13:00,335500.0,337000.0,334000.0,335000.0,2611131,311987.5,326080.0,282621.25,65.1,8929.73,
2026-06-12 05:00,2026-06-12 14:00,335000.0,335500.0,320000.0,321000.0,4604903,312387.5,325555.0,283140.0,52.7,9399.03,
2026-06-15 00:00,2026-06-15 09:00,342500.0,344500.0,335500.0,340000.0,0,313475.0,325365.0,283760.0,63.0,10406.25,
2026-06-15 01:00,2026-06-15 10:00,340000.0,340000.0,335500.0,336000.0,2784263,314275.0,325060.0,284347.5,60.0,9984.37,
2026-06-15 02:00,2026-06-15 11:00,335750.0,338500.0,335000.0,338500.0,1785043,315850.0,324830.0,284896.25,61.2,9521.2,
2026-06-15 03:00,2026-06-15 12:00,338000.0,340000.0,338000.0,338000.0,1551737,317425.0,324590.0,285458.75,60.8,8983.97,
2026-06-15 04:00,2026-06-15 13:00,338500.0,339000.0,336500.0,337500.0,1904581,319050.0,324290.0,286041.25,60.4,8520.83,
2026-06-15 05:00,2026-06-15 14:00,337500.0,338000.0,334000.0,335500.0,2623709,320675.0,323980.0,286620.0,58.6,8197.92,
2026-06-16 00:00,2026-06-16 09:00,343000.0,345500.0,335000.0,336750.0,5396510,322575.0,323585.0,287191.25,59.4,8362.35,
2026-06-16 01:00,2026-06-16 10:00,336500.0,339000.0,332500.0,338500.0,2977319,324575.0,323125.0,287760.0,60.6,8229.32,
2026-06-16 02:00,2026-06-16 11:00,338500.0,341500.0,337000.0,339750.0,1478795,326612.5,322730.0,288355.0,61.4,7962.94,
2026-06-16 03:00,2026-06-16 12:00,339750.0,344000.0,338500.0,342000.0,1498064,328687.5,322480.0,288961.25,63.0,7787.02,
2026-06-16 04:00,2026-06-16 13:00,341750.0,344000.0,340000.0,341000.0,1463058,330837.5,322225.0,289568.75,61.8,7516.52,
2026-06-16 05:00,2026-06-16 14:00,341250.0,342500.0,339000.0,339500.0,1604907,332825.0,321845.0,290181.25,60.0,7229.62,
2026-06-17 00:00,2026-06-17 09:00,332000.0,337000.0,331500.0,333250.0,4760606,334437.5,321355.0,290752.5,53.0,7284.65,
2026-06-17 01:00,2026-06-17 10:00,333500.0,337000.0,332500.0,335750.0,2237229,336275.0,320960.0,291333.75,55.2,7085.75,
2026-06-17 02:00,2026-06-17 11:00,336000.0,339500.0,335500.0,336500.0,1412590,336350.0,321160.0,291903.75,55.9,6865.34,
2026-06-17 03:00,2026-06-17 12:00,336500.0,338500.0,335500.0,337500.0,1208815,336600.0,321160.0,292475.0,56.9,6589.24,
2026-06-17 04:00,2026-06-17 13:00,337250.0,342500.0,337000.0,341500.0,2427310,336937.5,321260.0,293060.0,60.5,6511.44,
2026-06-17 05:00,2026-06-17 14:00,341500.0,348000.0,340500.0,345250.0,3415689,337437.5,321485.0,293658.75,63.6,6582.05,
2026-06-18 00:00,2026-06-18 09:00,345000.0,355000.0,344500.0,348750.0,9178929,338125.0,321770.0,294277.5,66.2,6861.9,
2026-06-18 01:00,2026-06-18 10:00,348750.0,351500.0,347000.0,348250.0,3581414,339487.5,322105.0,294901.25,65.5,6693.2,
2026-06-18 02:00,2026-06-18 11:00,348500.0,350500.0,347500.0,350500.0,1784211,340012.5,322995.0,295527.5,67.3,6429.4,
2026-06-18 03:00,2026-06-18 12:00,350500.0,356000.0,350000.0,354500.0,3344156,340937.5,323945.0,296187.5,70.2,6398.73,
2026-06-18 04:00,2026-06-18 13:00,354500.0,357000.0,351500.0,352250.0,3892493,341625.0,324750.0,296840.0,66.6,6334.53,
2026-06-18 05:00,2026-06-18 14:00,352250.0,359000.0,351000.0,358000.0,4263031,342625.0,325705.0,297515.0,70.7,6453.49,
2026-06-19 00:00,2026-06-19 09:00,372500.0,374500.0,363500.0,372500.0,9274016,344375.0,327095.0,298261.25,78.1,7171.1,
2026-06-19 01:00,2026-06-19 10:00,372500.0,374000.0,367000.0,367000.0,3693059,345950.0,328495.0,298981.25,70.8,7158.88,
2026-06-19 02:00,2026-06-19 11:00,367000.0,370500.0,365500.0,368000.0,2491247,347512.5,329745.0,299716.25,71.3,7004.67,
2026-06-19 03:00,2026-06-19 12:00,368000.0,369000.0,350500.0,353000.0,6854312,348237.5,330660.0,300376.25,55.3,7825.77,
2026-06-19 04:00,2026-06-19 13:00,353000.0,358000.0,350000.0,351500.0,4533249,348825.0,331555.0,301033.75,54.0,7838.21,
2026-06-19 05:00,2026-06-19 14:00,351500.0,357500.0,346250.0,357250.0,4843923,349587.5,332440.0,301713.75,58.1,8081.91,
2026-06-22 00:00,2026-06-22 09:00,343000.0,357500.0,342000.0,357500.0,0,350412.5,333225.0,302368.75,58.3,8611.78,
2026-06-22 01:00,2026-06-22 10:00,357250.0,363000.0,355500.0,356000.0,4537772,351237.5,333945.0,303015.0,56.8,8532.36,
2026-06-22 02:00,2026-06-22 11:00,356000.0,359500.0,355500.0,357000.0,1788368,352425.0,334945.0,303667.5,57.6,8208.62,
2026-06-22 03:00,2026-06-22 12:00,356500.0,359000.0,354000.0,355250.0,2073977,353400.0,335920.0,304311.25,55.6,7979.44,
2026-06-22 04:00,2026-06-22 13:00,355000.0,356500.0,347000.0,350000.0,3208059,354075.0,336820.0,304938.75,50.2,8088.05,
2026-06-22 05:00,2026-06-22 14:00,349500.0,355000.0,348000.0,352000.0,2064058,354800.0,337800.0,305575.0,52.1,8010.33,
2026-06-23 00:00,2026-06-23 09:00,347500.0,353000.0,338000.0,343250.0,10044739,354887.5,338690.0,306181.25,44.1,8509.59,
2026-06-23 01:00,2026-06-23 10:00,343000.0,346000.0,335000.0,335500.0,4742267,354400.0,339430.0,306743.75,38.5,8687.48,
2026-06-23 02:00,2026-06-23 11:00,335500.0,341000.0,333500.0,338500.0,3942487,353887.5,340220.0,307310.0,41.6,8602.66,
2026-06-23 03:00,2026-06-23 12:00,338000.0,339500.0,327000.0,334500.0,5299142,353200.0,340900.0,307841.25,38.8,8881.04,
2026-06-23 04:00,2026-06-23 13:00,334500.0,337500.0,328000.0,328250.0,3397703,352087.5,341505.0,308340.0,34.8,8925.25,
2026-06-23 05:00,2026-06-23 14:00,328250.0,330750.0,321500.0,322500.0,3147675,350487.5,341960.0,308802.5,31.6,8948.45,
2026-06-24 00:00,2026-06-24 09:00,314000.0,341000.0,314000.0,335000.0,13960516,349625.0,342640.0,309325.0,43.7,10237.84,
2026-06-24 01:00,2026-06-24 10:00,335000.0,336000.0,326500.0,333500.0,5424958,348400.0,343330.0,309835.0,42.8,10185.14,
2026-06-24 02:00,2026-06-24 11:00,333500.0,334500.0,316500.0,317000.0,4596721,345625.0,342970.0,310115.0,33.8,10743.35,
2026-06-24 03:00,2026-06-24 12:00,317500.0,328000.0,315500.0,326500.0,4737345,343600.0,342850.0,310445.0,41.4,10868.82,
2026-06-24 04:00,2026-06-24 13:00,326500.0,334500.0,320000.0,333500.0,4162437,341875.0,342825.0,310800.0,46.3,11128.19,
2026-06-24 05:00,2026-06-24 14:00,333250.0,340000.0,332000.0,336500.0,5417247,341050.0,342850.0,311152.5,48.3,10904.75,
2026-06-25 00:00,2026-06-25 09:00,359500.0,361500.0,352000.0,354500.0,10632783,341200.0,343240.0,311597.5,58.3,11911.55,
2026-06-25 01:00,2026-06-25 10:00,354500.0,362500.0,353000.0,359000.0,5597161,341287.5,344000.0,312051.25,60.4,11739.3,
2026-06-25 02:00,2026-06-25 11:00,359000.0,360000.0,354500.0,358750.0,2801640,341350.0,344375.0,312527.5,60.2,11293.63,
2026-06-25 03:00,2026-06-25 12:00,359000.0,359500.0,356000.0,358500.0,2307212,341475.0,344825.0,312983.75,60.0,10736.95,
2026-06-25 04:00,2026-06-25 13:00,358500.0,360000.0,357000.0,359000.0,2776455,341575.0,345235.0,313450.0,60.3,10184.31,
2026-06-25 05:00,2026-06-25 14:00,359500.0,362000.0,357500.0,358000.0,4565524,341712.5,345635.0,313910.0,59.4,9778.29,
2026-06-26 00:00,2026-06-26 09:00,354000.0,356500.0,342000.0,345500.0,7718146,341487.5,345795.0,314307.5,49.8,10222.69,
2026-06-26 01:00,2026-06-26 10:00,345500.0,350000.0,339000.0,340000.0,3974351,340887.5,345885.0,314650.0,46.2,10278.22,
2026-06-26 02:00,2026-06-26 11:00,340000.0,341500.0,327500.0,329500.0,5191233,340200.0,345740.0,314967.5,40.3,10544.06,
2026-06-26 03:00,2026-06-26 12:00,329500.0,332000.0,321500.0,331500.0,4536875,340000.0,345600.0,315308.75,41.8,10540.91,
2026-06-26 04:00,2026-06-26 13:00,331500.0,333500.0,325000.0,327000.0,4174457,339425.0,345345.0,315623.75,39.4,10395.13,
2026-06-26 05:00,2026-06-26 14:00,327000.0,338000.0,326500.0,331000.0,4920062,339250.0,345125.0,315950.0,42.6,10474.05,
2026-06-29 00:00,2026-06-29 09:00,331000.0,335500.0,320000.0,327000.0,0,339187.5,344845.0,316255.0,40.3,10833.05,
2026-06-29 01:00,2026-06-29 10:00,327000.0,328000.0,322000.0,323500.0,3902509,339237.5,344525.0,316530.0,38.3,10487.83,
2026-06-29 02:00,2026-06-29 11:00,323500.0,324000.0,320500.0,321250.0,2694154,338550.0,344285.0,316718.75,37.1,9988.7,
2026-06-29 03:00,2026-06-29 12:00,321250.0,324000.0,317000.0,323000.0,4011076,338025.0,344030.0,316895.0,38.8,9775.22,
2026-06-29 04:00,2026-06-29 13:00,323000.0,323500.0,316000.0,316500.0,3823111,338000.0,343630.0,317055.0,35.1,9612.7,
2026-06-29 05:00,2026-06-29 14:00,317000.0,332000.0,316500.0,331500.0,4958885,338250.0,343510.0,317282.5,47.5,10033.23,
2026-06-30 00:00,2026-06-30 09:00,323500.0,335500.0,321000.0,326500.0,7741305,337900.0,343210.0,317478.75,44.5,10352.28,
2026-06-30 01:00,2026-06-30 10:00,326500.0,331500.0,323500.0,330000.0,3329152,337575.0,342905.0,317707.5,47.0,10184.26,
2026-06-30 02:00,2026-06-30 11:00,330500.0,336000.0,327500.0,335250.0,2708876,336612.5,342635.0,317951.25,50.7,10063.96,
2026-06-30 03:00,2026-06-30 12:00,335250.0,336000.0,331500.0,332000.0,2283241,335262.5,342310.0,318248.75,48.5,9666.53,
2026-06-30 04:00,2026-06-30 13:00,331500.0,343000.0,331500.0,339500.0,3939482,334300.0,342090.0,318533.75,53.6,9797.49,
2026-06-30 05:00,2026-06-30 14:00,340000.0,342000.0,335500.0,337500.0,3124810,333250.0,341750.0,318838.75,52.1,9561.96,
2026-07-01 00:00,2026-07-01 09:00,334500.0,339000.0,322500.0,323000.0,5985426,331450.0,341165.0,319090.0,42.8,10057.53,
2026-07-01 01:00,2026-07-01 10:00,323000.0,325500.0,317500.0,317750.0,3549128,329437.5,340360.0,319288.75,40.0,9910.57,
2026-07-01 02:00,2026-07-01 11:00,317750.0,321000.0,311500.0,319000.0,4023882,328112.5,339290.0,319538.75,41.0,9881.24,
2026-07-01 03:00,2026-07-01 12:00,319000.0,323500.0,318500.0,322000.0,1617718,327212.5,338390.0,319755.0,43.4,9532.58,
2026-07-01 04:00,2026-07-01 13:00,321750.0,322000.0,319000.0,320000.0,2139475,326737.5,337430.0,319965.0,42.2,9065.97,
2026-07-01 05:00,2026-07-01 14:00,320000.0,321000.0,315000.0,316500.0,3554064,325987.5,336700.0,320140.0,40.1,8846.97,
2026-07-02 00:00,2026-07-02 09:00,290000.0,296000.0,288000.0,291500.0,11305960,324212.5,335500.0,320188.75,28.8,10250.76,
2026-07-02 01:00,2026-07-02 10:00,291500.0,302000.0,289000.0,301000.0,5521644,322712.5,334375.0,320270.0,36.2,10447.13,
2026-07-02 02:00,2026-07-02 11:00,300500.0,304000.0,296500.0,299000.0,2863738,321312.5,333205.0,320267.5,35.3,10236.62,
2026-07-02 03:00,2026-07-02 12:00,299250.0,300000.0,293500.0,294500.0,2693000,319862.5,331975.0,320277.5,33.5,9969.72,
2026-07-02 04:00,2026-07-02 13:00,294500.0,295000.0,290500.0,292500.0,3203296,318425.0,330685.0,320295.0,32.7,9579.03,
2026-07-02 05:00,2026-07-02 14:00,292500.0,295000.0,288000.0,288500.0,4706970,316700.0,329350.0,320287.5,31.0,9394.81,
2026-07-03 00:00,2026-07-03 09:00,288500.0,297500.0,283500.0,285500.0,10157913,315150.0,328060.0,320252.5,29.8,9723.75,
2026-07-03 01:00,2026-07-03 10:00,286000.0,303000.0,285000.0,302500.0,6244603,313700.0,327070.0,320295.0,43.3,10314.91,
2026-07-03 02:00,2026-07-03 11:00,302500.0,306000.0,299500.0,306000.0,3045207,312675.0,326325.0,320361.25,45.6,10042.42,
2026-07-03 03:00,2026-07-03 12:00,306000.0,307000.0,301000.0,307000.0,2113986,311525.0,325755.0,320473.75,46.3,9753.67,
2026-07-03 04:00,2026-07-03 13:00,306750.0,313000.0,306500.0,311250.0,3022971,310325.0,325210.0,320621.25,49.1,9521.27,
2026-07-03 05:00,2026-07-03 14:00,311250.0,312500.0,307500.0,309750.0,3442112,309212.5,324715.0,320768.75,48.2,9198.32,
2026-07-06 00:00,2026-07-06 09:00,320000.0,325000.0,312500.0,320000.0,0,308237.5,324550.0,320997.5,54.8,9630.58,
2026-07-06 01:00,2026-07-06 10:00,320000.0,321500.0,309500.0,313000.0,3100893,307012.5,324360.0,321222.5,50.1,9799.83,
2026-07-06 02:00,2026-07-06 11:00,312750.0,315000.0,303000.0,308000.0,3414373,306262.5,323820.0,321370.0,47.0,9956.98,
2026-07-06 03:00,2026-07-06 12:00,308000.0,312500.0,306500.0,310500.0,2263638,305900.0,323360.0,321512.5,48.7,9674.34,
